championship_id;date;patch;blue_side;red_side;winner;blue_bans;red_bans;blue_picks;red_picks;blue_roster;red_roster
2016_Season_World_Championship/Match_History;2016-10-03;6.18;SK Telecom T1;Flash Wolves;Flash Wolves;['Vladimir', 'Gnar', 'Nidalee'];['Ezreal', 'Syndra', 'Trundle'];['Rumble', 'Olaf', 'Cassiopeia', 'Sivir', 'Karma'];['Poppy', 'Lee Sin', 'Aurelion Sol', 'Caitlyn', 'Alistar'];['Duke (Lee Ho-seong)', 'Blank (Kang Sun-gu)', 'Faker', 'Bang', 'Wolf (Lee Jae-wan)'];['MMD', 'Karsa', 'Maple (Huang Yi-Tang)', 'NL', 'SwordArt']
2016_Season_World_Championship/Match_History;2016-10-03;6.18;Counter Logic Gaming;ROX Tigers;Counter Logic Gaming;['Rumble', 'Elise', 'Kennen'];['Olaf', 'Syndra', 'Nami'];['Gnar', 'Nidalee', 'Aurelion Sol', 'Caitlyn', 'Alistar'];"['Poppy', ""Rek'Sai"", 'Malzahar', 'Ezreal', 'Karma']";['Darshan', 'Xmithie', 'Huhi', 'Stixxay', 'Aphromoo'];['Smeb', 'Peanut', 'Kuro', 'PraY', 'GorillA']
2016_Season_World_Championship/Match_History;2016-10-03;6.18;Albus NoX Luna;G2 Esports;Albus NoX Luna;['Sivir', 'Olaf', 'Kennen'];['Nidalee', 'Syndra', 'Jayce'];['Poppy', 'Elise', 'Anivia', 'Lucian', 'Brand'];['Trundle', 'Lee Sin', 'Orianna', 'Ezreal', 'Karma'];['Smurf (Dmitri Ivanov)', 'PvPStejos', 'Kira', 'AMiracle', 'Likkrit'];['Expect', 'Trick', 'Perkz', 'Zven', 'Mithy']
2016_Season_World_Championship/Match_History;2016-10-02;6.18;EDward Gaming;H2k-Gaming;EDward Gaming;['Cassiopeia', 'Kennen', 'Gnar'];"[""Rek'Sai"", 'Poppy', 'Nami']";['Irelia', 'Nidalee', 'Syndra', 'Jhin', 'Alistar'];['Rumble', 'Lee Sin', 'Vladimir', 'Ezreal', 'Karma'];['Mouse', 'Clearlove', 'Scout', 'Deft', 'Meiko'];['Odoamne', 'Jankos', 'Ryu', 'FORG1VEN', 'Vander']
2016_Season_World_Championship/Match_History;2016-10-02;6.18;Ahq eSports Club;INTZ;Ahq eSports Club;['Gnar', 'Karma', 'Syndra'];['Twisted Fate', 'Tahm Kench', 'Olaf'];['Jayce', 'Nidalee', 'Malzahar', 'Sivir', 'Alistar'];['Kennen', 'Lee Sin', 'Cassiopeia', 'Ashe', 'Bard'];['Ziv (Chen Yi)', 'Mountain (Xue Zhao-Hong)', 'Westdoor', 'AN', 'Albis'];['Yang (Felipe Zhao)', 'Revolta', 'Tockers', 'MicaO', 'Jockster']
2016_Season_World_Championship/Match_History;2016-10-02;6.18;Royal Never Give Up;Samsung Galaxy;Samsung Galaxy;"['Viktor', 'Elise', ""Rek'Sai""]";['Lee Sin', 'Syndra', 'Ezreal'];['Jayce', 'Nidalee', 'Cassiopeia', 'Caitlyn', 'Nami'];['Kennen', 'Skarner', 'Ryze', 'Jhin', 'Karma'];['Looper', 'Mlxg', 'Xiaohu', 'Uzi (Jian Zi-Hao)', 'Mata'];['CuVee', 'Ambition', 'Crown', 'Ruler', 'CoreJJ']
2016_Season_World_Championship/Match_History;2016-10-02;6.18;Splyce;TSM;TSM;['Lee Sin', 'Elise', 'Vladimir'];['Nidalee', 'Kassadin', 'Syndra'];"['Kennen', ""Rek'Sai"", 'Malzahar', 'Ezreal', 'Nami']";['Rumble', 'Skarner', 'Cassiopeia', 'Jhin', 'Karma'];['Wunder', 'Trashy', 'Sencux', 'Kobbe', 'Mikyx'];['Hauntzer', 'Svenskeren', 'Bjergsen', 'Doublelift', 'Biofrost']
2016_Season_World_Championship/Match_History;2016-10-02;6.18;I May;SK Telecom T1;SK Telecom T1;['Rumble', 'Ezreal', 'Syndra'];['Bard', 'Zac', 'Olaf'];['Poppy', 'Elise', 'Ryze', 'Jinx', 'Braum'];['Trundle', 'Nidalee', 'Cassiopeia', 'Sivir', 'Karma'];['AmazingJ', 'Avoidless', 'BaeMe', 'Jinjiao', 'Road (Yun Han-gil)'];['Duke (Lee Ho-seong)', 'Blank (Kang Sun-gu)', 'Faker', 'Bang', 'Wolf (Lee Jae-wan)']
2016_Season_World_Championship/Match_History;2016-10-02;6.18;Flash Wolves;Cloud9;Cloud9;['Zac', 'Gnar', 'Cassiopeia'];"['Nidalee', 'Syndra', ""Rek'Sai""]";['Rumble', 'Elise', 'Varus', 'Ezreal', 'Nami'];['Kennen', 'Lee Sin', 'Orianna', 'Caitlyn', 'Karma'];['MMD', 'Karsa', 'Maple (Huang Yi-Tang)', 'NL', 'SwordArt'];['Impact', 'Meteos', 'Jensen', 'Sneaky', 'Smoothie']
2016_Season_World_Championship/Match_History;2016-10-01;6.18;ROX Tigers;G2 Esports;ROX Tigers;"['Vladimir', ""Rek'Sai"", 'Sivir']";['Nidalee', 'Elise', 'Syndra'];['Kennen', 'Nocturne', 'Malzahar', 'Ezreal', 'Soraka'];['Gnar', 'Olaf', 'Karma', 'Jhin', 'Nami'];['Smeb', 'Peanut', 'Kuro', 'PraY', 'GorillA'];['Expect', 'Trick', 'Perkz', 'Zven', 'Mithy']
2016_Season_World_Championship/Match_History;2016-10-01;6.18;Counter Logic Gaming;Albus NoX Luna;Albus NoX Luna;['Brand', 'Shen', 'Vladimir'];['Sivir', 'Caitlyn', 'Olaf'];['Poppy', 'Elise', 'Syndra', 'Ezreal', 'Bard'];['Trundle', 'Nidalee', 'Jayce', 'Lucian', 'Tahm Kench'];['Darshan', 'Xmithie', 'Huhi', 'Stixxay', 'Aphromoo'];['Smurf (Dmitri Ivanov)', 'PvPStejos', 'Kira', 'AMiracle', 'Likkrit']
2016_Season_World_Championship/Match_History;2016-10-01;6.18;EDward Gaming;Ahq eSports Club;EDward Gaming;['Tahm Kench', 'Bard', 'Syndra'];"[""Rek'Sai"", 'Twisted Fate', 'Nidalee']";['Poppy', 'Hecarim', 'Karma', 'Lucian', 'Nami'];['Rumble', 'Olaf', 'Zilean', 'Ashe', 'Soraka'];['Mouse', 'Clearlove', 'PawN', 'Deft', 'Meiko'];['Ziv (Chen Yi)', 'Mountain (Xue Zhao-Hong)', 'Chawy', 'AN', 'Albis']
2016_Season_World_Championship/Match_History;2016-10-01;6.18;H2k-Gaming;INTZ;H2k-Gaming;['Vladimir', 'Gnar', 'Jayce'];['Syndra', 'Nidalee', 'Lucian'];['Kennen', 'Skarner', 'Cassiopeia', 'Caitlyn', 'Karma'];"['Rumble', ""Rek'Sai"", 'Orianna', 'Ezreal', 'Nami']";['Odoamne', 'Jankos', 'Ryu', 'FORG1VEN', 'Vander'];['Yang (Felipe Zhao)', 'Revolta', 'Tockers', 'MicaO', 'Jockster']
2016_Season_World_Championship/Match_History;2016-10-01;6.18;Royal Never Give Up;Splyce;Royal Never Give Up;['Kassadin', 'Elise', 'Jhin'];"['Nidalee', ""Rek'Sai"", 'Syndra']";['Kennen', 'Lee Sin', 'Viktor', 'Ezreal', 'Nami'];['Gnar', 'Olaf', 'Cassiopeia', 'Sivir', 'Karma'];['Looper', 'Mlxg', 'Xiaohu', 'Uzi (Jian Zi-Hao)', 'Mata'];['Wunder', 'Trashy', 'Sencux', 'Kobbe', 'Mikyx']
2016_Season_World_Championship/Match_History;2016-10-01;6.18;TSM;Samsung Galaxy;TSM;['Tahm Kench', 'Jayce', 'Vladimir'];['Nidalee', 'Sivir', 'Cassiopeia'];['Kennen', 'Lee Sin', 'Syndra', 'Jhin', 'Braum'];['Rumble', 'Elise', 'Varus', 'Ezreal', 'Alistar'];['Hauntzer', 'Svenskeren', 'Bjergsen', 'Doublelift', 'Biofrost'];['CuVee', 'Ambition', 'Crown', 'Ruler', 'Wraith']
2016_Season_World_Championship/Match_History;2016-09-30;6.18;Flash Wolves;I May;I May;['Olaf', 'Bard', 'Elise'];['Nidalee', 'Rumble', 'Syndra'];"['Gnar', ""Rek'Sai"", 'Vladimir', 'Lucian', 'Karma']";['Ekko', 'Zac', 'Varus', 'Jhin', 'Alistar'];['MMD', 'Karsa', 'Maple (Huang Yi-Tang)', 'NL', 'SwordArt'];['AmazingJ', 'Avoidless', 'Athena', 'Jinjiao', 'Road (Yun Han-gil)']
2016_Season_World_Championship/Match_History;2016-09-30;6.18;SK Telecom T1;Cloud9;SK Telecom T1;"[""Rek'Sai"", 'Gnar', 'Zac']";['Nidalee', 'Karma', 'Vladimir'];['Jayce', 'Elise', 'Syndra', 'Ezreal', 'Alistar'];['Rumble', 'Lee Sin', 'Cassiopeia', 'Sivir', 'Braum'];['Duke (Lee Ho-seong)', 'Bengi', 'Faker', 'Bang', 'Wolf (Lee Jae-wan)'];['Impact', 'Meteos', 'Jensen', 'Sneaky', 'Smoothie']
2016_Season_World_Championship/Match_History;2016-09-30;6.18;TSM;Royal Never Give Up;Royal Never Give Up;['Caitlyn', 'Jayce', 'Syndra'];"['Nidalee', 'Elise', ""Rek'Sai""]";['Kennen', 'Lee Sin', 'Orianna', 'Jhin', 'Nami'];['Rumble', 'Hecarim', 'Cassiopeia', 'Sivir', 'Alistar'];['Hauntzer', 'Svenskeren', 'Bjergsen', 'Doublelift', 'Biofrost'];['Looper', 'Mlxg', 'Xiaohu', 'Uzi (Jian Zi-Hao)', 'Mata']
2016_Season_World_Championship/Match_History;2016-09-30;6.18;Samsung Galaxy;Splyce;Samsung Galaxy;['Kassadin', 'Aurelion Sol', 'Karma'];['Nidalee', 'Elise', 'Syndra'];"['Rumble', ""Rek'Sai"", 'Viktor', 'Ezreal', 'Nami']";['Kled', 'Graves', 'Cassiopeia', 'Jinx', 'Tahm Kench'];['CuVee', 'Ambition', 'Crown', 'Ruler', 'Wraith'];['Wunder', 'Trashy', 'Sencux', 'Kobbe', 'Mikyx']
2016_Season_World_Championship/Match_History;2016-09-30;6.18;INTZ;EDward Gaming;INTZ;"['Jayce', ""Rek'Sai"", 'Rumble']";['Nidalee', 'Elise', 'Bard'];['Gnar', 'Lee Sin', 'Syndra', 'Ashe', 'Braum'];['Irelia', 'Graves', 'Vladimir', 'Ezreal', 'Nami'];['Yang (Felipe Zhao)', 'Revolta', 'Tockers', 'MicaO', 'Jockster'];['Mouse', 'Clearlove', 'PawN', 'Deft', 'Meiko']
2016_Season_World_Championship/Match_History;2016-09-30;6.18;H2k-Gaming;Ahq eSports Club;Ahq eSports Club;"['Twisted Fate', 'Tahm Kench', ""Rek'Sai""]";['Nidalee', 'Syndra', 'Karma'];['Gnar', 'Elise', 'Cassiopeia', 'Caitlyn', 'Braum'];['Rumble', 'Olaf', 'Malzahar', 'Jinx', 'Bard'];['Odoamne', 'Jankos', 'Ryu', 'FORG1VEN', 'Vander'];['Ziv (Chen Yi)', 'Mountain (Xue Zhao-Hong)', 'Westdoor', 'AN', 'Albis']
2016_Season_World_Championship/Match_History;2016-09-30;6.18;ROX Tigers;Albus NoX Luna;ROX Tigers;"['Brand', 'Karma', ""Rek'Sai""]";['Sivir', 'Nidalee', 'Ezreal'];['Rumble', 'Elise', 'Jayce', 'Lucian', 'Nami'];['Shen', 'Graves', 'Vladimir', 'Jhin', 'Bard'];['Smeb', 'Peanut', 'Kuro', 'PraY', 'GorillA'];['Smurf (Dmitri Ivanov)', 'PvPStejos', 'Kira', 'AMiracle', 'Likkrit']
2016_Season_World_Championship/Match_History;2016-09-29;6.18;G2 Esports;Counter Logic Gaming;Counter Logic Gaming;"['Aurelion Sol', ""Rek'Sai"", 'Karma']";['Nidalee', 'Sivir', 'Soraka'];['Jayce', 'Elise', 'Syndra', 'Jhin', 'Braum'];['Poppy', 'Olaf', 'Vladimir', 'Caitlyn', 'Nami'];['Expect', 'Trick', 'Perkz', 'Zven', 'Mithy'];['Darshan', 'Xmithie', 'Huhi', 'Stixxay', 'Aphromoo']
2017_Season_World_Championship/Play-In/Match_History;2017-09-29;7.18;Team WE;Young Generation;Team WE;"[""Rek'Sai"", 'Syndra', 'Varus', 'Nidalee', 'Elise']";"['Sejuani', 'Kalista', 'Jarvan IV', 'Rumble', ""Cho'Gath""]";['Maokai', 'Gragas', 'Jayce', 'Xayah', 'Janna'];['Galio', 'Lee Sin', 'LeBlanc', 'Tristana', 'Rakan'];['957', 'Condi', 'Xiye', 'Mystic', 'Zero (Yoon Kyung-sup)'];['NhocTy', 'Venus', 'Naul', 'BigKoro', 'Palette']
2017_Season_World_Championship/Play-In/Match_History;2017-09-29;7.18;Young Generation;Team WE;Team WE;['Sejuani', 'Xayah', 'Galio', 'Alistar', 'Thresh'];"[""Rek'Sai"", 'Kalista', 'Jarvan IV', 'Gragas', 'Elise']";"[""Cho'Gath"", 'Lee Sin', 'Syndra', 'Varus', 'Lulu']";['Maokai', 'Ezreal', 'Corki', 'Tristana', 'Janna'];['NhocTy', 'Venus', 'Naul', 'BigKoro', 'Palette'];['957', 'Condi', 'Xiye', 'Mystic', 'Ben']
2017_Season_World_Championship/Play-In/Match_History;2017-09-29;7.18;Team WE;Young Generation;Team WE;"[""Rek'Sai"", 'Syndra', 'Rakan', 'Lucian', 'Jayce']";['Sejuani', 'Kalista', 'Xayah', 'Thresh', 'Janna'];"['Rumble', 'Jarvan IV', 'Galio', ""Kog'Maw"", 'Taric']";"[""Cho'Gath"", 'Gragas', 'Corki', 'Varus', 'Lulu']";['957', 'Condi', 'Xiye', 'Mystic', 'Ben'];['NhocTy', 'Venus', 'Naul', 'BigKoro', 'Palette']
2017_Season_World_Championship/Play-In/Match_History;2017-09-29;7.18;Fenerbahçe Esports;Team oNe eSports;Fenerbahçe Esports;['Alistar', 'Galio', 'Varus', 'Blitzcrank', 'Thresh'];['Taliyah', 'Kalista', 'Lulu', 'Syndra', 'Trundle'];"['Jarvan IV', 'Gragas', 'Aurelion Sol', ""Kog'Maw"", 'Janna']";"['Maokai', ""Rek'Sai"", 'Orianna', 'Tristana', 'Karma']";['Thaldrin', 'Crash', 'Frozen (Kim Tae-il)', 'Padden', 'Japone'];['VVvert', '4LaN', 'Marf', 'Absolut', 'RedBert']
2017_Season_World_Championship/Play-In/Match_History;2017-09-29;7.18;Fenerbahçe Esports;Team oNe eSports;Fenerbahçe Esports;['Galio', 'Alistar', 'Jarvan IV', 'Thresh', 'Maokai'];"['Taliyah', 'Kalista', 'Lulu', ""Kog'Maw"", ""Cho'Gath""]";['Gnar', 'Gragas', 'Syndra', 'Twitch', 'Janna'];['Sejuani', 'Olaf', 'LeBlanc', 'Tristana', 'Braum'];['Thaldrin', 'Crash', 'Frozen (Kim Tae-il)', 'Padden', 'Japone'];['VVvert', '4LaN', 'Marf', 'Absolut', 'RedBert']
2017_Season_World_Championship/Play-In/Match_History;2017-09-29;7.18;Team oNe eSports;Fenerbahçe Esports;Team oNe eSports;"[""Kog'Maw"", 'Tristana', 'Taliyah', 'Orianna', 'Lucian']";['Olaf', 'Alistar', 'Kalista', 'Sejuani', 'Gragas'];"['Maokai', ""Rek'Sai"", 'Galio', 'Varus', 'Lulu']";"[""Cho'Gath"", 'Jarvan IV', 'Corki', 'Xayah', 'Rakan']";['VVvert', '4LaN', 'Brucer', 'Absolut', 'RedBert'];['Thaldrin', 'Crash', 'Frozen (Kim Tae-il)', 'Padden', 'Japone']
2017_Season_World_Championship/Play-In/Match_History;2017-09-29;7.18;Fenerbahçe Esports;Team oNe eSports;Fenerbahçe Esports;['Olaf', 'Alistar', 'Galio', 'Varus', 'Twitch'];"[""Kog'Maw"", 'Tristana', 'Rakan', 'Orianna', 'LeBlanc']";['Maokai', 'Gragas', 'Taliyah', 'Kalista', 'Morgana'];['Shen', 'Sejuani', 'Syndra', 'Xayah', 'Lulu'];['Thaldrin', 'Crash', 'Frozen (Kim Tae-il)', 'Padden', 'Japone'];['VVvert', '4LaN', 'Brucer', 'Absolut', 'RedBert']
2017_Season_World_Championship/Play-In/Match_History;2017-09-28;7.18;Fnatic;Hong Kong Attitude;Fnatic;['Jarvan IV', 'Kassadin', 'Syndra', 'Corki', 'Shen'];['Kalista', 'Ryze', 'LeBlanc', 'Cassiopeia', 'Orianna'];['Galio', 'Gragas', 'Taliyah', 'Sivir', 'Rakan'];"[""Cho'Gath"", 'Sejuani', 'Vladimir', 'Xayah', 'Janna']";['SOAZ', 'Broxah', 'Caps', 'Rekkles', 'Jesiz'];['Riris', 'Gemini', 'M1ssion', 'Unified', 'Kaiwing']
2017_Season_World_Championship/Play-In/Match_History;2017-09-28;7.18;Fnatic;Hong Kong Attitude;Fnatic;['Syndra', 'Rakan', 'Jarvan IV', 'Kassadin', 'Corki'];['Kalista', 'Ryze', 'LeBlanc', 'Maokai', 'Orianna'];['Shen', 'Sejuani', 'Cassiopeia', 'Xayah', 'Karma'];['Rumble', 'Gragas', 'Jayce', 'Tristana', 'Lulu'];['SOAZ', 'Broxah', 'Caps', 'Rekkles', 'Jesiz'];['Riris', 'Godkwai', 'M1ssion', 'Unified', 'Kaiwing']
2017_Season_World_Championship/Play-In/Match_History;2017-09-28;7.18;Fnatic;Hong Kong Attitude;Fnatic;"['Syndra', 'Rakan', 'Jarvan IV', ""Rek'Sai"", 'Zac']";"['Kalista', 'Ryze', 'Sejuani', 'Galio', ""Cho'Gath""]";['Maokai', 'Gragas', 'Cassiopeia', 'Xayah', 'Janna'];['Shen', 'Ezreal', 'Kassadin', 'Tristana', 'Alistar'];['SOAZ', 'Broxah', 'Caps', 'Rekkles', 'Jesiz'];['Riris', 'Godkwai', 'M1ssion', 'Unified', 'Kaiwing']
2017_Season_World_Championship/Play-In/Match_History;2017-09-28;7.18;Cloud9;Lyon Gaming (2013 Latin American Team);Cloud9;['Braum', 'Maokai', 'Galio', 'Lee Sin', 'Syndra'];['Jarvan IV', 'Kalista', 'Xayah', 'Thresh', 'Rakan'];['Shen', 'Sejuani', 'Orianna', 'Twitch', 'Janna'];"[""Cho'Gath"", 'Zac', 'Jayce', 'Tristana', 'Lulu']";['Impact', 'Contractz', 'Jensen', 'Sneaky', 'Smoothie'];['Jirall', 'Oddie', 'Seiya', 'WhiteLotus', 'Genthix']
2017_Season_World_Championship/Play-In/Match_History;2017-09-28;7.18;Lyon Gaming (2013 Latin American Team);Cloud9;Cloud9;['Rakan', 'Gnar', 'Galio', 'Ryze', 'Thresh'];['Braum', 'Kalista', 'Jayce', 'Alistar', 'LeBlanc'];['Maokai', 'Jarvan IV', 'Orianna', 'Varus', 'Lulu'];"[""Cho'Gath"", 'Sejuani', 'Syndra', 'Xayah', 'Janna']";['Jirall', 'Oddie', 'Seiya', 'WhiteLotus', 'Genthix'];['Impact', 'Contractz', 'Jensen', 'Sneaky', 'Smoothie']
2017_Season_World_Championship/Play-In/Match_History;2017-09-28;7.18;Cloud9;Lyon Gaming (2013 Latin American Team);Cloud9;['Braum', 'Maokai', 'Galio', 'Jayce', 'Jax'];"['Rakan', 'Jarvan IV', ""Cho'Gath"", 'Ryze', 'Corki']";['Gnar', 'Gragas', 'Orianna', 'Kalista', 'Thresh'];['Camille', 'Sejuani', 'Syndra', 'Tristana', 'Alistar'];['Impact', 'Contractz', 'Jensen', 'Sneaky', 'Smoothie'];['Jirall', 'Oddie', 'Seiya', 'WhiteLotus', 'Genthix']
2017_Season_World_Championship/Play-In/Match_History;2017-09-26;7.18;Hong Kong Attitude;Fenerbahçe Esports;Fenerbahçe Esports;"['Taliyah', ""Cho'Gath"", 'Rakan', 'Orianna', 'Shen']";"['Jarvan IV', 'Alistar', 'Sejuani', ""Kog'Maw"", 'Kalista']";['Galio', 'Gragas', 'Syndra', 'Varus', 'Blitzcrank'];['Maokai', 'Nidalee', 'Ekko', 'Tristana', 'Lulu'];['Riris', 'Godkwai', 'M1ssion', 'Unified', 'Kaiwing'];['Thaldrin', 'Crash', 'Frozen (Kim Tae-il)', 'Padden', 'Japone']
2017_Season_World_Championship/Play-In/Match_History;2017-09-26;7.18;Fnatic;Young Generation;Young Generation;"[""Rek'Sai"", ""Kog'Maw"", 'Jarvan IV', 'LeBlanc', 'Shen']";['Kalista', 'Xayah', 'Sejuani', 'Thresh', 'Rakan'];"[""Cho'Gath"", 'Elise', 'Syndra', 'Tristana', 'Braum']";['Galio', 'Gragas', 'Kassadin', 'Varus', 'Lulu'];['SOAZ', 'Broxah', 'Caps', 'Rekkles', 'Jesiz'];['NhocTy', 'Venus', 'Naul', 'BigKoro', 'Palette']
2017_Season_World_Championship/Play-In/Match_History;2017-09-26;7.18;Fenerbahçe Esports;Hong Kong Attitude;Hong Kong Attitude;['Kassadin', 'Rakan', 'Jarvan IV', 'Janna', 'Blitzcrank'];"['Taliyah', 'Kalista', ""Cho'Gath"", ""Kog'Maw"", 'Xayah']";['Maokai', 'Sejuani', 'Orianna', 'Sivir', 'Lulu'];['Galio', 'Gragas', 'Syndra', 'Tristana', 'Alistar'];['Thaldrin', 'Crash', 'Frozen (Kim Tae-il)', 'Padden', 'Japone'];['Riris', 'Godkwai', 'M1ssion', 'Unified', 'Kaiwing']
2017_Season_World_Championship/Play-In/Match_History;2017-09-26;7.18;Kaos Latin Gamers;Fnatic;Fnatic;['Syndra', 'Rakan', 'Elise', 'Aurelion Sol', 'Ryze'];"['Sejuani', 'Jarvan IV', 'Kalista', 'Taliyah', ""Cho'Gath""]";['Shen', 'Gragas', 'Galio', 'Xayah', 'Lulu'];"['Maokai', ""Rek'Sai"", 'Orianna', 'Tristana', 'Janna']";['MANTARRAYA', 'Tierwulf', 'Plugo', 'Fix', 'Slow'];['SOAZ', 'Broxah', 'Caps', 'Rekkles', 'Jesiz']
2017_Season_World_Championship/Play-In/Match_History;2017-09-26;7.18;Fenerbahçe Esports;Rampage;Fenerbahçe Esports;['Galio', 'Rakan', 'Sejuani', 'Orianna', 'Lucian'];"['Kalista', 'Taliyah', ""Cho'Gath"", 'Alistar', 'Rumble']";['Jarvan IV', 'Gragas', 'Cassiopeia', 'Tristana', 'Karma'];"['Shen', 'Lee Sin', 'Syndra', ""Kog'Maw"", 'Lulu']";['Thaldrin', 'Crash', 'Frozen (Kim Tae-il)', 'Padden', 'Japone'];['Evi', 'Tussle', 'Ramune', 'YutoriMoyasi', 'Dara']
2017_Season_World_Championship/Play-In/Match_History;2017-09-26;7.18;Kaos Latin Gamers;Young Generation;Young Generation;"[""Rek'Sai"", 'Syndra', 'Elise', 'Gragas', 'Nidalee']";['Thresh', 'Kalista', 'Sejuani', 'Lulu', 'Janna'];"['Galio', 'Jarvan IV', 'Karma', ""Kog'Maw"", 'Alistar']";"[""Cho'Gath"", 'Lee Sin', 'Corki', 'Xayah', 'Rakan']";['MANTARRAYA', 'Tierwulf', 'Plugo', 'Fix', 'Slow'];['NhocTy', 'Venus', 'Naul', 'BigKoro', 'Palette']
2017_Season_World_Championship/Play-In/Match_History;2017-09-26;7.18;Hong Kong Attitude;Rampage;Hong Kong Attitude;"['Taliyah', ""Cho'Gath"", 'Alistar', 'Corki', 'LeBlanc']";['Kalista', 'Rakan', 'Sejuani', 'Shen', 'Lulu'];['Galio', 'Jarvan IV', 'Syndra', 'Varus', 'Janna'];"['Rumble', ""Rek'Sai"", 'Lucian', 'Tristana', 'Braum']";['Riris', 'Godkwai', 'M1ssion', 'Unified', 'Kaiwing'];['Evi', 'Tussle', 'Ramune', 'YutoriMoyasi', 'Dara']
2017_Season_World_Championship/Play-In/Match_History;2017-09-25;7.18;Rampage;Fenerbahçe Esports;Fenerbahçe Esports;"['Taliyah', 'Rakan', ""Cho'Gath"", 'Galio', 'Shen']";['Jarvan IV', 'Kalista', 'Sejuani', 'Karma', 'Trundle'];"['Gnar', ""Rek'Sai"", 'Corki', 'Tristana', 'Alistar']";"['Maokai', 'Gragas', 'Syndra', ""Kog'Maw"", 'Lulu']";['Evi', 'Tussle', 'Ramune', 'YutoriMoyasi', 'Dara'];['Thaldrin', 'Crash', 'Frozen (Kim Tae-il)', 'Padden', 'Japone']
2017_Season_World_Championship/Play-In/Match_History;2017-09-25;7.18;Young Generation;Fnatic;Fnatic;"['Ryze', 'Xayah', 'Tristana', ""Cho'Gath"", 'Aurelion Sol']";"[""Rek'Sai"", 'Jarvan IV', 'Kalista', 'Renekton', 'Amumu']";['Gragas', 'Nidalee', 'Syndra', 'Draven', 'Thresh'];['Shen', 'Sejuani', 'LeBlanc', 'Varus', 'Rakan'];['Ren', 'Venus', 'Naul', 'BigKoro', 'Palette'];['SOAZ', 'Broxah', 'Caps', 'Rekkles', 'Jesiz']
2017_Season_World_Championship/Play-In/Match_History;2017-09-25;7.18;Hong Kong Attitude;Fenerbahçe Esports;Fenerbahçe Esports;"['Taliyah', ""Cho'Gath"", 'Elise', 'Aurelion Sol', 'Trundle']";['Jarvan IV', 'Kalista', 'Sejuani', 'Kassadin', 'Shen'];"['Maokai', ""Rek'Sai"", 'Corki', 'Xayah', 'Janna']";['Galio', 'Gragas', 'Syndra', 'Tristana', 'Rakan'];['Riris', 'Godkwai', 'M1ssion', 'Unified', 'Kaiwing'];['Thaldrin', 'Crash', 'Frozen (Kim Tae-il)', 'Padden', 'Japone']
2017_Season_World_Championship/Play-In/Match_History;2017-09-25;7.18;Fnatic;Kaos Latin Gamers;Fnatic;"['Sejuani', ""Kog'Maw"", 'Jarvan IV', 'Taliyah', 'Orianna']";['Kalista', 'Nidalee', 'Syndra', 'Aurelion Sol', 'LeBlanc'];"['Galio', ""Rek'Sai"", 'Ryze', 'Xayah', 'Rakan']";['Shen', 'Elise', 'Cassiopeia', 'Tristana', 'Alistar'];['SOAZ', 'Broxah', 'Caps', 'Rekkles', 'Jesiz'];['MANTARRAYA', 'Tierwulf', 'Plugo', 'Fix', 'Slow']
2017_Season_World_Championship/Play-In/Match_History;2017-09-25;7.18;Rampage;Hong Kong Attitude;Hong Kong Attitude;['Kassadin', 'Shen', 'Jayce', 'Rumble', 'Corki'];"['Taliyah', 'Kalista', ""Cho'Gath"", 'Braum', 'Janna']";['Maokai', 'Sejuani', 'Orianna', 'Tristana', 'Soraka'];['Galio', 'Jarvan IV', 'Syndra', 'Xayah', 'Rakan'];['Evi', 'Tussle', 'Ramune', 'YutoriMoyasi', 'Dara'];['Riris', 'Godkwai', 'M1ssion', 'Unified', 'Kaiwing']
2017_Season_World_Championship/Play-In/Match_History;2017-09-25;7.18;Young Generation;Kaos Latin Gamers;Kaos Latin Gamers;['Caitlyn', 'Shen', 'Thresh', 'Galio', 'Taliyah'];"['Kalista', ""Rek'Sai"", 'Jarvan IV', 'Gnar', 'Jayce']";['Renekton', 'Gragas', 'Syndra', 'Xayah', 'Braum'];"[""Cho'Gath"", 'Sejuani', 'Orianna', 'Tristana', 'Lulu']";['Ren', 'Venus', 'Naul', 'BigKoro', 'Palette'];['MANTARRAYA', 'Tierwulf', 'Plugo', 'Fix', 'Slow']
2017_Season_World_Championship/Play-In/Match_History;2017-09-24;7.18;Dire Wolves;Team oNe eSports;Team oNe eSports;['Cassiopeia', 'Rakan', 'Braum', 'Galio', 'Dr. Mundo'];['Jarvan IV', 'Sejuani', 'Syndra', 'Morgana', 'Thresh'];['Rumble', 'Gragas', 'Corki', 'Kalista', 'Taric'];['Camille', 'Olaf', 'Aurelion Sol', 'Tristana', 'Alistar'];['Chippys', 'Shernfire', 'Phantiks', 'K1ng', 'Destiny (Mitchell Shaw)'];['VVvert', '4LaN', 'Marf', 'Absolut', 'RedBert']
