championship_id;date;patch;blue_side;red_side;winner;blue_bans;red_bans;blue_picks;red_picks;blue_roster;red_roster
LLA/2021_Season/Opening_Season;2021-03-07;11.4;Isurus;All Knights;Isurus;['Viktor', 'Azir', 'Olaf', 'Gnar', 'Maokai'];['Seraphine', 'Udyr', 'Lillia', 'Tristana', 'Lucian'];['Sion', 'Karthus', 'Renekton', 'Jhin', 'Rell'];['Jayce', 'Graves', 'Zoe', 'Gragas', 'Senna'];['Zerito', 'Tierwulf', 'Seiya', 'Warangelus', 'Shu Hari'];['Ruin', 'Grell', 'Kiefer', 'Pancake (Manuel Scala)', 'Wadid']
LLA/2021_Season/Opening_Season;2021-03-06;11.4;Rainbow7;XTEN Esports;Rainbow7;['Camille', 'Lillia', 'Thresh', 'Seraphine', 'Tristana'];['Senna', 'Olaf', 'Udyr', 'Hecarim', 'Graves'];"['Volibear', 'Nidalee', 'Azir', ""Kai'Sa"", 'Rell']";['Renekton', 'Taliyah', 'Qiyana', 'Xayah', 'Nautilus'];['Rey', 'Oddie', 'Aloned', 'CEO', 'Shadow (Facundo Cuello)'];['JackPoT (Park Jin-soo)', 'Unforgiven (Maximiliano Utrero)', 'Rainbow (Kim Soo-gi)', 'Horus', 'Nottingham']
LLA/2021_Season/Opening_Season;2021-03-06;11.4;Furious Gaming;Kaos Latin Gamers;Furious Gaming;['Skarner', 'Viktor', 'Udyr', 'Zoe', 'Camille'];['Seraphine', 'Senna', 'Lillia', 'Nidalee', 'Graves'];['Sion', 'Lee Sin', 'Azir', 'Jinx', 'Thresh'];"[""Cho'Gath"", 'Olaf', 'Corki', ""Kai'Sa"", 'Maokai']";['Jauny', 'Bugi', 'TopLop', 'Erry', 'Baula'];['IceBox', 'QQ', 'Cotopaco', 'KRESHTDOO', 'Serenity']
LLA/2021_Season/Opening_Season;2021-03-01;11.4;INFINITY;Furious Gaming;Furious Gaming;['Lillia', 'Nidalee', 'Renekton', 'Gnar', 'Thresh'];['Udyr', 'Skarner', 'Hecarim', 'Sejuani', 'Zoe'];['Camille', 'Gragas', 'Syndra', 'Senna', 'Tahm Kench'];['Fiora', 'Graves', 'Azir', 'Jinx', 'Lulu'];['Buggax', 'SolidSnake', 'Cody', 'Whitelotus', 'Ackerman (Gabriel Aparicio)'];['Jauny', 'Bugi', 'TopLop', 'Erry', 'Baula']
LLA/2021_Season/Opening_Season;2021-03-01;11.4;All Knights;XTEN Esports;XTEN Esports;"['Irelia', 'Lillia', 'Viktor', 'Rell', ""Kai'Sa""]";['Seraphine', 'Olaf', 'Senna', 'Renekton', 'Sion'];['Gragas', 'Udyr', 'Azir', 'Ezreal', 'Alistar'];['Camille', 'Taliyah', 'Qiyana', 'Tristana', 'Galio'];['Zothve', 'Grell', 'Kiefer', 'Pancake (Manuel Scala)', 'Wadid'];['JackPoT (Park Jin-soo)', 'Unforgiven (Maximiliano Utrero)', 'Rainbow (Kim Soo-gi)', 'Horus', 'Nottingham']
LLA/2021_Season/Opening_Season;2021-02-28;11.4;Rainbow7;Kaos Latin Gamers;Kaos Latin Gamers;['Gnar', 'Azir', 'Rell', 'Gragas', 'Alistar'];['Camille', 'Twisted Fate', 'Syndra', 'Orianna', 'Renekton'];['Aatrox', 'Olaf', 'Zoe', 'Senna', 'Tahm Kench'];"[""Cho'Gath"", 'Udyr', 'Viktor', ""Kai'Sa"", 'Seraphine']";['Rey', 'Oddie', 'Aloned', 'CEO', 'Shadow (Facundo Cuello)'];['IceBox', 'QQ', 'Cotopaco', 'KRESHTDOO', 'Serenity']
LLA/2021_Season/Opening_Season;2021-02-28;11.4;Estral Esports;Isurus;Estral Esports;['Seraphine', 'Syndra', 'Amumu', 'Gangplank', 'Azir'];['Udyr', 'Olaf', 'Viktor', 'Tristana', 'None'];['Renekton', 'Lillia', 'Orianna', 'Kalista', 'Rell'];['Sion', 'Skarner', 'Zilean', 'Jinx', 'Thresh'];['Acce', 'Mightybear', 'Leza', 'Bvoy', 'Gastruks'];['Zerito', 'Tierwulf', 'Seiya', 'Warangelus', 'Shu Hari']
LLA/2021_Season/Opening_Season;2021-02-28;11.4;Isurus;INFINITY;INFINITY;['Senna', 'Rell', 'Zoe', 'Gnar', 'Thresh'];['Camille', 'Udyr', 'Azir', 'Renekton', 'Leona'];['Gangplank', 'Lillia', 'Syndra', 'Tristana', 'Nautilus'];"['Kled', 'Hecarim', 'Viktor', ""Kai'Sa"", 'Alistar']";['Zerito', 'Style (Ignacio Pezoa)', 'Seiya', 'Warangelus', 'Shu Hari'];['Buggax', 'SolidSnake', 'Cody', 'Whitelotus', 'Ackerman (Gabriel Aparicio)']
LLA/2021_Season/Opening_Season;2021-02-28;11.4;Furious Gaming;Rainbow7;Furious Gaming;['Twisted Fate', 'Skarner', 'Udyr', 'Rell', 'Aatrox'];['Senna', 'Seraphine', 'Nidalee', 'Corki', 'Yone'];['Ornn', 'Lillia', 'Viktor', 'Jinx', 'Thresh'];"['Jarvan IV', 'Hecarim', 'Azir', ""Kai'Sa"", 'Gragas']";['Jauny', 'Bugi', 'TopLop', 'Erry', 'Baula'];['Rey', 'Oddie', 'Aloned', 'CEO', 'Shadow (Facundo Cuello)']
LLA/2021_Season/Opening_Season;2021-02-27;11.4;XTEN Esports;Estral Esports;Estral Esports;['Zoe', 'Renekton', 'Jinx', 'Xayah', 'Tristana'];['Irelia', 'Camille', 'Udyr', 'Gangplank', 'Alistar'];"['Aatrox', 'Hecarim', 'Azir', ""Kai'Sa"", 'Seraphine']";['Sion', 'Lillia', 'Syndra', 'Ezreal', 'Rell'];['JackPoT (Park Jin-soo)', 'Unforgiven (Maximiliano Utrero)', 'Rainbow (Kim Soo-gi)', 'Horus', 'Nottingham'];['Acce', 'Mightybear', 'Leza', 'Bvoy', 'Gastruks']
LLA/2021_Season/Opening_Season;2021-02-27;11.4;Kaos Latin Gamers;All Knights;All Knights;['Camille', 'Azir', 'Seraphine', 'Tahm Kench', 'Aatrox'];['Udyr', 'Thresh', 'Rell', 'Alistar', 'None'];"['Ornn', 'Lillia', 'Viktor', ""Kai'Sa"", 'Leona']";['Sion', 'Olaf', 'Orianna', 'Maokai', 'Senna'];['IceBox', 'QQ', 'Cotopaco', 'KRESHTDOO', 'Serenity'];['Zothve', 'Grell', 'Kiefer', 'Pancake (Manuel Scala)', 'Wadid']
LLA/2021_Season/Opening_Season;2021-02-22;11.3;All Knights;Rainbow7;All Knights;"[""Kai'Sa"", 'Twisted Fate', 'Rell', 'Vayne', 'Kalista']";['Udyr', 'Olaf', 'Seraphine', 'Gnar', 'Aatrox'];['Gangplank', 'Skarner', 'Azir', 'Tahm Kench', 'Senna'];['Sion', 'Hecarim', 'Zoe', 'Miss Fortune', 'Alistar'];['Ruin', 'Grell', 'Kiefer', 'Pancake (Manuel Scala)', 'Wadid'];['Rey', 'Oddie', 'Aloned', 'CEO', 'Shadow (Facundo Cuello)']
LLA/2021_Season/Opening_Season;2021-02-22;11.3;Isurus;Furious Gaming;Isurus;['Renekton', 'Lillia', 'Seraphine', 'Nidalee', 'Olaf'];['Skarner', 'Udyr', 'Twisted Fate', 'Orianna', 'Zoe'];['Jayce', 'Hecarim', 'Syndra', 'Senna', 'Nautilus'];['Gnar', 'Neeko', 'Azir', 'Ezreal', 'Alistar'];['Zerito', 'Style (Ignacio Pezoa)', 'Seiya', 'Warangelus', 'Shu Hari'];['Jauny', 'Bugi', 'TopLop', 'Erry', 'Baula']
LLA/2021_Season/Opening_Season;2021-02-21;11.3;XTEN Esports;INFINITY;INFINITY;['Senna', 'Rell', 'Zoe', 'Gangplank', 'Rakan'];['Camille', 'Lillia', 'Udyr', 'Olaf', 'Graves'];"['Gnar', 'Jarvan IV', 'Viktor', ""Kai'Sa"", 'Galio']";['Sion', 'Hecarim', 'Azir', 'Xayah', 'Thresh'];['JackPoT (Park Jin-soo)', 'Unforgiven (Maximiliano Utrero)', 'Rainbow (Kim Soo-gi)', 'Horus', 'Nottingham'];['Buggax', 'SolidSnake', 'Cody', 'Whitelotus', 'Ackerman (Gabriel Aparicio)']
LLA/2021_Season/Opening_Season;2021-02-21;11.3;Kaos Latin Gamers;Estral Esports;Estral Esports;"['Lillia', ""Kai'Sa"", 'Renekton', 'Lucian', 'Tristana']";['Udyr', 'Seraphine', 'Camille', 'Syndra', 'Samira'];['Aatrox', 'Hecarim', 'Orianna', 'Jhin', 'Rell'];['Jayce', 'Nidalee', 'Zoe', 'Ezreal', 'Alistar'];['IceBox', 'QQ', 'Cotopaco', 'KRESHTDOO', 'Serenity'];['Acce', 'Mightybear', 'Leza', 'Bvoy', 'Gastruks']
LLA/2021_Season/Opening_Season;2021-02-21;11.3;Estral Esports;Rainbow7;Rainbow7;"['Azir', 'Gragas', ""Kai'Sa"", 'Syndra', 'Samira']";['Renekton', 'Udyr', 'Senna', 'Volibear', 'Ezreal'];['Ornn', 'Lillia', 'Orianna', 'Xayah', 'Alistar'];['Camille', 'Nidalee', 'Twisted Fate', 'Vayne', 'Rell'];['Acce', 'Mightybear', 'Leza', 'Bvoy', 'Gastruks'];['Rey', 'Oddie', 'Aloned', 'CEO', 'Shadow (Facundo Cuello)']
LLA/2021_Season/Opening_Season;2021-02-21;11.3;Furious Gaming;All Knights;All Knights;['Twisted Fate', 'Olaf', 'Udyr', 'Tahm Kench', 'Alistar'];['Seraphine', 'Lillia', 'Renekton', 'Syndra', 'Viktor'];"['Wukong', 'Graves', 'Zoe', ""Kai'Sa"", 'Rell']";['Gnar', 'Skarner', 'Azir', 'Maokai', 'Senna'];['Jauny', 'Bugi', 'TopLop', 'Erry', 'Baula'];['Ruin', 'Grell', 'Kiefer', 'Pancake (Manuel Scala)', 'Wadid']
LLA/2021_Season/Opening_Season;2021-02-20;11.3;Kaos Latin Gamers;INFINITY;INFINITY;['Gnar', 'Zoe', 'Seraphine', 'Irelia', 'Graves'];['Camille', 'Olaf', 'Udyr', 'Renekton', 'Orianna'];"['Gangplank', 'Skarner', 'Viktor', ""Kai'Sa"", 'Rakan']";['Sion', 'Hecarim', 'Azir', 'Xayah', 'Rell'];['IceBox', 'QQ', 'Cotopaco', 'KRESHTDOO', 'Serenity'];['Buggax', 'SolidSnake', 'Cody', 'Whitelotus', 'Ackerman (Gabriel Aparicio)']
LLA/2021_Season/Opening_Season;2021-02-20;11.3;Isurus;XTEN Esports;XTEN Esports;['Camille', 'Olaf', 'Rell', 'Sylas', 'Ryze'];['Seraphine', 'Senna', 'Udyr', 'Hecarim', 'Graves'];"['Gnar', 'Skarner', 'Twisted Fate', ""Kai'Sa"", 'Alistar']";['Irelia', 'Lillia', 'Orianna', 'Xayah', 'Nautilus'];['Zerito', 'Style (Ignacio Pezoa)', 'Seiya', 'Shu Hari', 'Warangelus'];['JackPoT (Park Jin-soo)', 'Unforgiven (Maximiliano Utrero)', 'Rainbow (Kim Soo-gi)', 'Horus', 'Nottingham']
LLA/2021_Season/Opening_Season;2021-02-15;11.3;Rainbow7;INFINITY;INFINITY;['Zoe', 'Renekton', 'Thresh', 'Orianna', 'Gnar'];['Twisted Fate', 'Camille', 'Seraphine', 'Xayah', 'Vayne'];['Gangplank', 'Lillia', 'Azir', 'Tristana', 'Rell'];"['Gragas', 'Udyr', 'Syndra', ""Kai'Sa"", 'Alistar']";['Rey', 'Oddie', 'Aloned', 'CEO', 'Shadow (Facundo Cuello)'];['Buggax', 'SolidSnake', 'Cody', 'Whitelotus', 'Ackerman (Gabriel Aparicio)']
LLA/2021_Season/Opening_Season;2021-02-15;11.3;Isurus;Kaos Latin Gamers;Isurus;['Thresh', 'Renekton', 'Twisted Fate', 'Olaf', 'Hecarim'];['Seraphine', 'Udyr', 'Camille', 'Irelia', 'Jayce'];"['Riven', 'Lillia', 'Orianna', ""Kai'Sa"", 'Rakan']";['Gnar', 'Graves', 'Zoe', 'Xayah', 'Rell'];['Zerito', 'Style (Ignacio Pezoa)', 'Seiya', 'Shu Hari', 'Warangelus'];['Nipphu', 'QQ', 'Cotopaco', 'Gavotto', 'Duivel']
LLA/2021_Season/Opening_Season;2021-02-14;11.3;All Knights;Estral Esports;All Knights;"['Renekton', 'Lillia', ""Kai'Sa"", 'Zoe', 'Corki']";['Camille', 'Seraphine', 'Nidalee', 'Alistar', 'Gragas'];['Gnar', 'Udyr', 'Azir', 'Jhin', 'Rakan'];['Aatrox', 'Olaf', 'Viktor', 'Ezreal', 'Rell'];['Ruin', 'Grell', 'Kiefer', 'Pancake (Manuel Scala)', 'Wadid'];['Acce', 'Mightybear', 'Leza', 'Bvoy', 'Gastruks']
LLA/2021_Season/Opening_Season;2021-02-14;11.3;XTEN Esports;Furious Gaming;Furious Gaming;"['Renekton', ""Kai'Sa"", 'Hecarim', 'Miss Fortune', 'Xayah']";['Camille', 'Udyr', 'Lillia', 'Orianna', 'Viktor'];['Irelia', 'Olaf', 'Corki', 'Lucian', 'Nautilus'];['Wukong', 'Graves', 'Azir', 'Seraphine', 'Rell'];['JackPoT (Park Jin-soo)', 'Unforgiven (Maximiliano Utrero)', 'Rainbow (Kim Soo-gi)', 'Horus', 'Nottingham'];['Jauny', 'Bugi', 'TopLop', 'Erry', 'Baula']
LLA/2021_Season/Opening_Season;2021-02-14;11.3;INFINITY;All Knights;INFINITY;['Twisted Fate', 'Camille', 'Alistar', 'Leona', 'Sett'];['Udyr', 'Renekton', 'Lillia', 'Azir', 'Zoe'];['Gnar', 'Graves', 'Viktor', 'Xayah', 'Rell'];"['Gangplank', 'Hecarim', 'Orianna', ""Kai'Sa"", 'Gragas']";['Buggax', 'SolidSnake', 'Cody', 'Whitelotus', 'Ackerman (Gabriel Aparicio)'];['Ruin', 'Grell', 'Kiefer', 'Pancake (Manuel Scala)', 'Wadid']
LLA/2021_Season/Opening_Season;2021-02-14;11.3;Rainbow7;Isurus;Rainbow7;['Thresh', 'Camille', 'Renekton', 'Orianna', 'Gangplank'];['Twisted Fate', 'Udyr', 'Lillia', 'Zoe', 'Gnar'];"['Ornn', 'Skarner', 'Viktor', ""Kai'Sa"", 'Rell']";['Aatrox', 'Hecarim', 'Azir', 'Seraphine', 'Alistar'];['Rey', 'Oddie', 'Aloned', 'CEO', 'Shadow (Facundo Cuello)'];['Zerito', 'Style (Ignacio Pezoa)', 'Seiya', 'Shu Hari', 'Warangelus']
LLA/2021_Season/Opening_Season;2021-02-13;11.3;Furious Gaming;Estral Esports;Furious Gaming;['Udyr', 'Orianna', 'Olaf', 'Senna', 'Xayah'];['Seraphine', 'Lillia', 'Gnar', 'Alistar', 'Leona'];"['Renekton', 'Nidalee', 'Azir', ""Kai'Sa"", 'Poppy']";['Volibear', 'Taliyah', 'Zoe', 'Lucian', 'Rell'];['Jauny', 'Bugi', 'TopLop', 'Erry', 'Baula'];['Acce', 'Mightybear', 'Leza', 'Bvoy', 'Gastruks']
LLA/2021_Season/Opening_Season;2021-02-13;11.3;Kaos Latin Gamers;XTEN Esports;XTEN Esports;['Viktor', 'Irelia', 'Taliyah', 'Syndra', 'Kled'];['Olaf', 'Udyr', 'Renekton', 'Xayah', 'Aphelios'];['Gnar', 'Hecarim', 'Seraphine', 'Samira', 'Rell'];"['Camille', 'Lillia', 'Orianna', ""Kai'Sa"", 'Galio']";['Nipphu', 'QQ', 'Cotopaco', 'Gavotto', 'Duivel'];['JackPoT (Park Jin-soo)', 'Unforgiven (Maximiliano Utrero)', 'Rainbow (Kim Soo-gi)', 'Horus', 'Nottingham']
LLA/2021_Season/Opening_Season;2021-02-08;11.2;All Knights;Isurus;All Knights;"['Azir', 'Renekton', 'Seraphine', ""Kai'Sa"", 'Leona']";['Olaf', 'Udyr', 'Galio', 'Thresh', 'Alistar'];['Jax', 'Lillia', 'Twisted Fate', 'Ezreal', 'Rakan'];['Camille', 'Pantheon', 'Ryze', 'Sivir', 'Rell'];['Ruin', 'Grell', 'Kiefer', 'Pancake (Manuel Scala)', 'Wadid'];['Zerito', 'Style (Ignacio Pezoa)', 'Seiya', 'Warangelus', 'Shu Hari']
LLA/2021_Season/Opening_Season;2021-02-08;11.2;Estral Esports;INFINITY;Estral Esports;"['Gnar', 'Seraphine', 'Udyr', 'Rell', ""Kai'Sa""]";['Camille', 'Taliyah', 'Olaf', 'Miss Fortune', 'Alistar'];['Renekton', 'Nidalee', 'Viktor', 'Jhin', 'Nautilus'];['Jayce', 'Lillia', 'Zoe', 'Aphelios', 'Thresh'];['Acce', 'Mightybear', 'Leza', 'Bvoy', 'Gastruks'];['Buggax', 'SolidSnake', 'Cody', 'Whitelotus', 'Ackerman (Gabriel Aparicio)']
LLA/2021_Season/Opening_Season;2021-02-07;11.2;Kaos Latin Gamers;Furious Gaming;Furious Gaming;['Gnar', 'Camille', 'Seraphine', 'Yone', 'Lucian'];['Thresh', 'Udyr', 'Renekton', 'Rakan', 'Alistar'];['Gragas', 'Olaf', 'Orianna', 'Xayah', 'Leona'];"['Aatrox', 'Lillia', 'Azir', ""Kai'Sa"", 'Rell']";['IceBox', 'QQ', 'Cotopaco', 'KRESHTDOO', 'Duivel'];['Jauny', 'Bugi', 'TopLop', 'Erry', 'Baula']
LLA/2021_Season/Opening_Season;2021-02-07;11.2;XTEN Esports;Rainbow7;XTEN Esports;['Zoe', 'Olaf', 'Renekton', 'Twisted Fate', 'Sett'];['Azir', 'Taliyah', 'Aphelios', 'Samira', 'Seraphine'];['Camille', 'Lillia', 'Viktor', 'Xayah', 'Galio'];"['Gragas', 'Pantheon', 'Syndra', ""Kai'Sa"", 'Alistar']";['JackPoT (Park Jin-soo)', 'Unforgiven (Maximiliano Utrero)', 'Rainbow (Kim Soo-gi)', 'Horus', 'Nottingham'];['Rey', 'Xypherz', 'Aloned', 'CEO', 'Shadow (Facundo Cuello)']
LLA/2021_Season/Opening_Season;2021-02-07;11.2;Furious Gaming;INFINITY;INFINITY;"['Pantheon', 'Olaf', 'Udyr', ""Kai'Sa"", 'Xayah']";['Lillia', 'Nidalee', 'Renekton', 'Rell', 'Leona'];['Camille', 'Hecarim', 'Yone', 'Seraphine', 'Alistar'];['Gnar', 'Taliyah', 'Zoe', 'Aphelios', 'Thresh'];['Jauny', 'Bugi', 'TopLop', 'Erry', 'Baula'];['Buggax', 'SolidSnake', 'Cody', 'Whitelotus', 'Ackerman (Gabriel Aparicio)']
LLA/2021_Season/Opening_Season;2021-02-07;11.2;Kaos Latin Gamers;Rainbow7;Rainbow7;['Gnar', 'Camille', 'Twisted Fate', 'Irelia', 'Lucian'];['Renekton', 'Aphelios', 'Seraphine', 'Taliyah', 'Lillia'];['Gangplank', 'Pantheon', 'Orianna', 'Xayah', 'Leona'];"['Jayce', 'Udyr', 'Syndra', ""Kai'Sa"", 'Gragas']";['IceBox', 'QQ', 'Cotopaco', 'KRESHTDOO', 'Duivel'];['Rey', 'Xypherz', 'Aloned', 'CEO', 'Shadow (Facundo Cuello)']
LLA/2021_Season/Opening_Season;2021-02-06;11.2;XTEN Esports;All Knights;All Knights;['Zoe', 'Seraphine', 'Renekton', 'Galio', 'Sett'];['Azir', 'Taliyah', 'Camille', 'Leona', 'Xayah'];['Irelia', 'Graves', 'Viktor', 'Samira', 'Thresh'];"['Jax', 'Olaf', 'Twisted Fate', ""Kai'Sa"", 'Alistar']";['JackPoT (Park Jin-soo)', 'Unforgiven (Maximiliano Utrero)', 'Rainbow (Kim Soo-gi)', 'Horus', 'Nottingham'];['Ruin', 'Grell', 'Kiefer', 'Pancake (Manuel Scala)', 'Wadid']
LLA/2021_Season/Opening_Season;2021-02-06;11.2;Isurus;Estral Esports;Estral Esports;['Renekton', 'Udyr', 'Lillia', 'Nautilus', 'Rell'];['Seraphine', 'Camille', 'Olaf', 'Azir', 'Syndra'];['Gnar', 'Pantheon', 'Zoe', 'Aphelios', 'Thresh'];"['Aatrox', 'Taliyah', 'Orianna', ""Kai'Sa"", 'Alistar']";['Zerito', 'Tierwulf', 'Seiya', 'Warangelus', 'Shu Hari'];['Acce', 'Mightybear', 'Leza', 'Bvoy', 'Gastruks']
LLA/2021_Season/Opening_Season;2021-02-01;11.2;Rainbow7;Furious Gaming;Furious Gaming;['Seraphine', 'Lillia', 'Pantheon', 'Irelia', 'Orianna'];['Aphelios', 'Twisted Fate', 'Camille', 'Ashe', 'Miss Fortune'];['Gnar', 'Taliyah', 'Ryze', 'Samira', 'Sett'];"['Renekton', 'Nidalee', 'Yone', ""Kai'Sa"", 'Leona']";['Rey', 'Xypherz', 'Aloned', 'CEO', 'Shadow (Facundo Cuello)'];['Jauny', 'Bugi', 'TopLop', 'Erry', 'Baula']
LLA/2021_Season/Opening_Season;2021-02-01;11.2;Estral Esports;XTEN Esports;XTEN Esports;['Seraphine', 'Galio', 'Renekton', 'Syndra', 'Gragas'];['Olaf', 'Pantheon', 'Twisted Fate', 'Zoe', 'Rell'];['Camille', 'Lillia', 'Lucian', 'Senna', 'Braum'];['Irelia', 'Taliyah', 'Azir', 'Xayah', 'Leona'];['Acce', 'Mightybear', 'Leza', 'Bvoy', 'Gastruks'];['JackPoT (Park Jin-soo)', 'Unforgiven (Maximiliano Utrero)', 'Rainbow (Kim Soo-gi)', 'Horus', 'Nottingham']
LLA/2021_Season/Opening_Season;2021-01-31;11.2;INFINITY;Isurus;INFINITY;['Twisted Fate', 'Seraphine', 'Renekton', 'Leona', 'Alistar'];['Pantheon', 'Taliyah', 'Lucian', 'Zoe', 'Senna'];"['Camille', 'Lillia', 'Orianna', ""Kai'Sa"", 'Galio']";['Gnar', 'Olaf', 'Azir', 'Xayah', 'Thresh'];['Buggax', 'SolidSnake', 'Cody', 'Whitelotus', 'Ackerman (Gabriel Aparicio)'];['Zerito', 'Tierwulf', 'Seiya', 'Warangelus', 'Shu Hari']
LLA/2021_Season/Opening_Season;2021-01-31;11.2;All Knights;Kaos Latin Gamers;All Knights;['Twisted Fate', 'Renekton', 'Lillia', 'Syndra', 'Lucian'];['Pantheon', 'Olaf', 'Camille', 'Zoe', 'None'];['Aatrox', 'Graves', 'Viktor', 'Miss Fortune', 'Seraphine'];['Gnar', 'Nidalee', 'Orianna', 'Ashe', 'Thresh'];['Zothve', 'Grell', 'Kiefer', 'Pancake (Manuel Scala)', 'Wadid'];['IceBox', 'QQ', 'Cotopaco', 'KRESHTDOO', 'Duivel']
LLA/2021_Season/Opening_Season;2021-01-31;11.2;Furious Gaming;Isurus;Furious Gaming;['Aphelios', 'Pantheon', 'Camille', 'Zoe', 'Orianna'];['Olaf', 'Twisted Fate', 'Taliyah', 'Miss Fortune', 'Ashe'];['Gnar', 'Lillia', 'Seraphine', 'Xayah', 'Rell'];"['Renekton', 'Hecarim', 'Viktor', ""Kai'Sa"", 'Leona']";['Jauny', 'Bugi', 'TopLop', 'Erry', 'Baula'];['Zerito', 'Tierwulf', 'Seiya', 'Warangelus', 'Shu Hari']
LLA/2021_Season/Opening_Season;2021-01-31;11.2;Estral Esports;Kaos Latin Gamers;Estral Esports;['Seraphine', 'Galio', 'Syndra', 'Thresh', 'Rell'];['Lucian', 'Pantheon', 'Olaf', 'Tristana', 'Sylas'];['Renekton', 'Lillia', 'Yone', 'Ezreal', 'Leona'];['Volibear', 'Taliyah', 'Twisted Fate', 'Aphelios', 'Braum'];['Acce', 'Mightybear', 'Leza', 'Bvoy', 'Gastruks'];['IceBox', 'QQ', 'Cotopaco', 'KRESHTDOO', 'Duivel']
LLA/2021_Season/Opening_Season;2021-01-30;11.2;INFINITY;XTEN Esports;INFINITY;['Camille', 'Twisted Fate', 'Seraphine', 'Orianna', 'Leona'];['Pantheon', 'Olaf', 'Senna', 'Sett', 'Thresh'];['Gnar', 'Taliyah', 'Zoe', 'Xayah', 'Rakan'];"['Renekton', 'Udyr', 'Viktor', ""Kai'Sa"", 'Galio']";['Buggax', 'SolidSnake', 'Cody', 'Whitelotus', 'Ackerman (Gabriel Aparicio)'];['JackPoT (Park Jin-soo)', 'Unforgiven (Maximiliano Utrero)', 'Rainbow (Kim Soo-gi)', 'Horus', 'Nottingham']
LLA/2021_Season/Opening_Season;2021-01-30;11.2;Rainbow7;All Knights;Rainbow7;['Taliyah', 'Olaf', 'Seraphine', 'Orianna', 'Lucian'];"['Jayce', 'Renekton', 'Graves', 'Galio', ""Kai'Sa""]";['Camille', 'Lillia', 'Twisted Fate', 'Ashe', 'Nautilus'];['Gragas', 'Xin Zhao', 'Lulu', 'Aphelios', 'Thresh'];['Rey', 'Xypherz', 'Aloned', 'CEO', 'Shadow (Facundo Cuello)'];['Zothve', 'Grell', 'Kiefer', 'Pancake (Manuel Scala)', 'Wadid']
LLA/2022_Season/Opening_Season;2022-03-14;12.5;INFINITY;Team Aze;Team Aze;['Lee Sin', 'Tahm Kench', 'Ryze', 'Aphelios', 'Rumble'];['Hecarim', 'Zeri', 'Jinx', 'Gnar', 'Jayce'];"['Tryndamere', 'Volibear', 'Zoe', ""Kai'Sa"", 'Nautilus']";['Gragas', 'Trundle', 'LeBlanc', 'Jhin', 'Renata Glasc'];['Jauny', 'SolidSnake', 'Cody', 'Snaker', 'Ackerman (Gabriel Aparicio)'];['Lonely (Han Gyu-joon)', 'Dimitry', 'Aloned', '5kid', 'Straight']
LLA/2022_Season/Opening_Season;2022-03-14;12.5;Globant Emerald;All Knights;All Knights;"['Volibear', ""Rek'Sai"", 'Tahm Kench', 'Irelia', 'Diana']";['Hecarim', 'Lee Sin', 'Jinx', 'Gangplank', 'Olaf'];['Jayce', 'Viego', 'Ryze', 'Tristana', 'Nautilus'];['Malphite', 'Gragas', 'Yone', 'Zeri', 'Leona'];['Nate', 'Warangelus', 'Plugo', 'Fix', 'Bardito'];['Zothve', 'CaD', 'Kiefer', 'Pancake (Manuel Scala)', 'Luci']
LLA/2022_Season/Opening_Season;2022-03-13;12.5;INFINITY;Team Aze;Team Aze;['Lee Sin', 'Tahm Kench', 'Nautilus', 'Renata Glasc', 'Jayce'];['Hecarim', 'Zeri', 'Zoe', 'Orianna', 'Ahri'];['Gnar', 'Volibear', 'Viktor', 'Jinx', 'Thresh'];['Akali', 'Trundle', 'Ryze', 'Aphelios', 'Leona'];['Jauny', 'SolidSnake', 'Cody', 'Snaker', 'Ackerman (Gabriel Aparicio)'];['Lonely (Han Gyu-joon)', 'Dimitry', 'Aloned', '5kid', 'Straight']
LLA/2022_Season/Opening_Season;2022-03-13;12.5;Estral Esports;Isurus;Isurus;['Ryze', 'Lee Sin', 'Tahm Kench', 'Tryndamere', 'Lissandra'];['Karma', 'Jinx', 'Zeri', 'Ezreal', 'Aphelios'];['Renekton', 'Hecarim', 'LeBlanc', 'Xayah', 'Braum'];"['Camille', 'Volibear', ""Kai'Sa"", 'Varus', 'Nautilus']";['Acce', 'Grell', 'Leza', 'Bvoy', 'Mia'];['ADD', 'FROSTSTRIKE', 'Seiya', 'Gavotto', 'Jelly (Son Ho-gyeong)']
LLA/2022_Season/Opening_Season;2022-03-13;12.5;Rainbow7;XTEN Esports;Rainbow7;['Nautilus', 'Leona', 'Zeri', 'Syndra', 'Akali'];['Ahri', 'Karma', 'Ryze', 'LeBlanc', 'Twisted Fate'];['Renekton', 'Lee Sin', 'Galio', 'Lucian', 'Nami'];['Vayne', 'Hecarim', 'Viktor', 'Jinx', 'Sett'];['SoHwan', 'Daiky', 'Cepted', 'Ceo', 'Slow'];['Zerito', 'Symebo', 'Keine', 'Archer (Lee Keun-hee)', 'Horus']
