championship_id;date;patch;blue_side;red_side;winner;blue_bans;red_bans;blue_picks;red_picks;blue_roster;red_roster
VCS/2020_Season/Spring_Season;2020-02-22;10.3;FTV Esports;GAM Esports;FTV Esports;['Fiora', 'Aphelios', 'Pantheon', 'Tristana', 'Vladimir'];['Xayah', 'Morgana', 'Azir', 'Thresh', 'Braum'];['Poppy', 'Shyvana', 'Zoe', 'Kalista', 'Sett'];['Renekton', 'Elise', 'Lucian', 'Ezreal', 'Ornn'];['Rika (Vũ Tuấn Mạnh)', 'Kuroko (Trần Tuấn Anh)', 'Victory', 'Police (Huỳnh Thiếc Tuấn)', 'Tiger (Trần Dần)'];['Kiaya', 'Levi', 'Dia1', 'Hieu3', 'Palette']
VCS/2020_Season/Spring_Season;2020-02-22;10.3;GAM Esports;FTV Esports;GAM Esports;['Morgana', 'Xayah', 'Braum', 'Mordekaiser', 'Ornn'];['Elise', 'Ryze', 'Pantheon', 'Lee Sin', 'Qiyana'];"['Sett', ""Rek'Sai"", 'Syndra', 'Miss Fortune', 'Yuumi']";['Lucian', 'Graves', 'Karma', 'Aphelios', 'Thresh'];['Kiaya', 'Levi', 'Dia1', 'Blazes', 'Palette'];['Rika (Vũ Tuấn Mạnh)', 'Kuroko (Trần Tuấn Anh)', 'Potm', 'Police (Huỳnh Thiếc Tuấn)', 'Tiger (Trần Dần)']
VCS/2020_Season/Spring_Season;2020-02-22;10.3;EVOS Esports;Dashing Buffalo;EVOS Esports;['Elise', 'Aphelios', 'Zoe', 'Varus', 'Ashe'];"['Xayah', 'Syndra', 'Blitzcrank', 'Lee Sin', ""Rek'Sai""]";['Vladimir', 'Sejuani', 'Irelia', 'Miss Fortune', 'Braum'];['Ornn', 'Jarvan IV', 'Rumble', 'Senna', 'Tahm Kench'];['TH', 'Sorn', 'Pake', 'Divkid', 'Bie'];['Pun', 'Dk', 'Naul', 'Bigkoro', 'H3']
VCS/2020_Season/Spring_Season;2020-02-22;10.3;Dashing Buffalo;EVOS Esports;EVOS Esports;['Xayah', 'Syndra', 'Blitzcrank', 'Leona', 'Thresh'];['Elise', 'Zoe', 'Aphelios', 'Lee Sin', 'Gragas'];['Sett', 'Olaf', 'Karma', 'Varus', 'Tahm Kench'];['Mordekaiser', 'Jarvan IV', 'Ryze', 'Miss Fortune', 'Braum'];['Pun', 'Dk', 'Naul', 'Bigkoro', 'H3'];['TH', 'Sorn', 'Pake', 'Divkid', 'Bie']
VCS/2020_Season/Spring_Season;2020-02-22;10.3;EVOS Esports;Dashing Buffalo;Dashing Buffalo;['Aphelios', 'Elise', 'Zoe', 'LeBlanc', 'Orianna'];['Xayah', 'Syndra', 'Blitzcrank', 'Braum', 'Thresh'];['Vladimir', 'Jarvan IV', 'Cassiopeia', 'Caitlyn', 'Morgana'];['Sett', 'Gragas', 'Irelia', 'Miss Fortune', 'Leona'];['TH', 'Sorn', 'Pake', 'Divkid', 'Bie'];['Pun', 'Dk', 'Naul', 'Bigkoro', 'H3']
VCS/2020_Season/Spring_Season;2020-02-21;10.3;V Gaming Adonis;Team Flash.Vietnam;Team Flash.Vietnam;['Syndra', 'Elise', 'Lucian', 'Olaf', 'Ryze'];['Soraka', 'Jarvan IV', 'Sejuani', 'Yasuo', 'Vayne'];['Fiora', 'Gragas', 'Ziggs', 'Xayah', 'Blitzcrank'];"['Sett', ""Rek'Sai"", 'Cassiopeia', 'Aphelios', 'Nautilus']";['Django', 'BioB', 'PHT', 'Vit (Lê Hoài An)', 'Scary (Nguyễn Hải Hà)'];['Yoshino', 'Yijin', 'Kati', 'Slayder', 'CBL']
VCS/2020_Season/Spring_Season;2020-02-21;10.3;Team Flash.Vietnam;V Gaming Adonis;Team Flash.Vietnam;['Soraka', 'Jarvan IV', 'Sejuani', 'Gragas', 'Qiyana'];['Syndra', 'Lucian', 'Elise', 'Ryze', 'Cassiopeia'];"['Sett', ""Rek'Sai"", 'Orianna', 'Miss Fortune', 'Blitzcrank']";['Ornn', 'Lee Sin', 'Vayne', 'Aphelios', 'Thresh'];['Yoshino', 'Yijin', 'Kati', 'Slayder', 'CBL'];['Django', 'BioB', 'PHT', 'Vit (Lê Hoài An)', 'Scary (Nguyễn Hải Hà)']
VCS/2020_Season/Spring_Season;2020-02-21;10.3;FTV Esports;EVOS Esports;EVOS Esports;['Jarvan IV', 'Blitzcrank', 'Mordekaiser', 'Xayah', 'Miss Fortune'];['Nocturne', 'Gragas', 'Elise', 'Ryze', 'Braum'];"['Sett', ""Rek'Sai"", 'Zoe', 'Lucian', 'Alistar']";['Vladimir', 'Lee Sin', 'Syndra', 'Ezreal', 'Thresh'];['Rika (Vũ Tuấn Mạnh)', 'Kuroko (Trần Tuấn Anh)', 'Victory', 'Police (Huỳnh Thiếc Tuấn)', 'Tiger (Trần Dần)'];['TH', 'Sorn', 'Pake', 'Divkid', 'Bie']
VCS/2020_Season/Spring_Season;2020-02-21;10.3;EVOS Esports;FTV Esports;EVOS Esports;"['Nocturne', 'Gragas', 'Elise', ""Rek'Sai"", 'Olaf']";['Sett', 'Cassiopeia', 'Jarvan IV', 'Xayah', 'Aphelios'];['Mordekaiser', 'Lee Sin', 'Syndra', 'Miss Fortune', 'Thresh'];"['Gangplank', ""Kha'Zix"", 'Rumble', 'Lucian', 'Braum']";['TH', 'Sorn', 'Pake', 'Divkid', 'Bie'];['Rika (Vũ Tuấn Mạnh)', 'Kuroko (Trần Tuấn Anh)', 'Victory', 'Police (Huỳnh Thiếc Tuấn)', 'Tiger (Trần Dần)']
VCS/2020_Season/Spring_Season;2020-02-21;10.3;FTV Esports;EVOS Esports;FTV Esports;['Jarvan IV', 'Blitzcrank', 'Cassiopeia', 'Thresh', 'Nautilus'];['Nocturne', 'Elise', 'Syndra', 'Xayah', 'Miss Fortune'];['Sett', 'Gragas', 'Yasuo', 'Lucian', 'Braum'];['Renekton', 'Lee Sin', 'Azir', 'Aphelios', 'Leona'];['Rika (Vũ Tuấn Mạnh)', 'Kuroko (Trần Tuấn Anh)', 'Victory', 'Police (Huỳnh Thiếc Tuấn)', 'Tiger (Trần Dần)'];['But1', 'Sorn', 'Pake', 'Divkid', 'Bie']
VCS/2020_Season/Spring_Season;2020-02-16;10.2;GAM Esports;Team Secret (Vietnamese Team);GAM Esports;['Olaf', 'Aphelios', 'Akali', 'Kalista', 'Pantheon'];['Ryze', 'Jarvan IV', 'Tristana', 'Senna', 'Lucian'];['Sett', 'Qiyana', 'Syndra', 'Miss Fortune', 'Braum'];['Mordekaiser', 'Lee Sin', 'Aatrox', 'Ziggs', 'Thresh'];['Kiaya', 'Levi', 'Dia1', 'Hieu3', 'Palette'];['Coated', 'DNK', 'Hani', 'Celebrity', 'Venus']
VCS/2020_Season/Spring_Season;2020-02-16;10.2;Team Secret (Vietnamese Team);GAM Esports;GAM Esports;['Ryze', 'Jarvan IV', 'Cassiopeia', 'Senna', 'Renekton'];['Aphelios', 'Olaf', 'Sett', 'Taliyah', 'Gragas'];['Akali', 'Qiyana', 'Pantheon', 'Syndra', 'Thresh'];['Mordekaiser', 'Elise', 'Tristana', 'Varus', 'Tahm Kench'];['Coated', 'DNK', 'Hani', 'Celebrity', 'Yin'];['Kiaya', 'Levi', 'Dia1', 'Blazes', 'Palette']
VCS/2020_Season/Spring_Season;2020-02-16;10.2;CERBERUS Esports (Vietnamese Team);Dashing Buffalo;CERBERUS Esports (Vietnamese Team);['Mordekaiser', 'Tahm Kench', 'Sett', 'Jarvan IV', 'Qiyana'];['Leona', 'Aatrox', 'Akali', 'Renekton', 'Pantheon'];['Kennen', 'Elise', 'Tristana', 'Xayah', 'Blitzcrank'];['Ornn', 'Lee Sin', 'LeBlanc', 'Aphelios', 'Nautilus'];['LL (Ngô Minh Quân)', 'Xuhao', 'Yado', 'Artemis (Trần Quốc Hưng)', 'Ronop'];['Pun', 'Meliodas (Hoàng Tiến Nhật)', 'Naul', 'Bigkoro', 'H3']
VCS/2020_Season/Spring_Season;2020-02-16;10.2;Dashing Buffalo;CERBERUS Esports (Vietnamese Team);CERBERUS Esports (Vietnamese Team);['Leona', 'Aatrox', 'Rumble', 'Ryze', 'Pantheon'];['Sett', 'Akali', 'Mordekaiser', 'Ornn', 'Karma'];['Quinn', 'Olaf', 'Syndra', 'Aphelios', 'Braum'];['Renekton', 'Elise', 'Qiyana', 'Cassiopeia', 'Thresh'];['Hasmed', 'Meliodas (Hoàng Tiến Nhật)', 'Naul', 'Bigkoro', 'H3'];['LL (Ngô Minh Quân)', 'Xuhao', 'Yado', 'Artemis (Trần Quốc Hưng)', 'Ronop']
VCS/2020_Season/Spring_Season;2020-02-15;10.2;Dashing Buffalo;Team Flash.Vietnam;Team Flash.Vietnam;['Lucian', 'Ryze', 'Blitzcrank', 'Miss Fortune', 'Xayah'];['Sett', 'Akali', 'Tahm Kench', 'Braum', 'Mordekaiser'];['Ornn', 'Olaf', 'Zoe', 'Aphelios', 'Nautilus'];['Kennen', 'Jarvan IV', 'Syndra', 'Kalista', 'Thresh'];['Hasmed', 'Meliodas (Hoàng Tiến Nhật)', 'Naul', 'Bigkoro', 'H3'];['Yoshino', 'Yijin', 'Kati', 'Slayder', 'CBL']
VCS/2020_Season/Spring_Season;2020-02-15;10.2;Team Flash.Vietnam;Dashing Buffalo;Dashing Buffalo;['Zoe', 'Jarvan IV', 'Akali', 'LeBlanc', 'Ryze'];['Sett', 'Lucian', 'Lee Sin', 'Miss Fortune', 'Kennen'];['Fiora', 'Qiyana', 'Syndra', 'Xayah', 'Braum'];['Mordekaiser', 'Olaf', 'Karma', 'Aphelios', 'Tahm Kench'];['Yoshino', 'Yijin', 'Kati', 'Slayder', 'CBL'];['Hasmed', 'Meliodas (Hoàng Tiến Nhật)', 'Naul', 'Bigkoro', 'H3']
VCS/2020_Season/Spring_Season;2020-02-15;10.2;Dashing Buffalo;Team Flash.Vietnam;Team Flash.Vietnam;['Lucian', 'Ryze', 'Blitzcrank', 'Fiora', 'Aatrox'];"['Akali', ""Rek'Sai"", 'Sett', 'Zoe', 'Elise']";['Mordekaiser', 'Qiyana', 'Rumble', 'Aphelios', 'Thresh'];['Kennen', 'Olaf', 'Syndra', 'Miss Fortune', 'Braum'];['Hasmed', 'Meliodas (Hoàng Tiến Nhật)', 'Naul', 'Bigkoro', 'H3'];['Yoshino', 'Yijin', 'Kati', 'Slayder', 'CBL']
VCS/2020_Season/Spring_Season;2020-02-15;10.2;EVOS Esports;Team Secret (Vietnamese Team);Team Secret (Vietnamese Team);['Olaf', 'Elise', 'Senna', 'Lee Sin', 'Qiyana'];['Blitzcrank', 'Akali', 'Syndra', 'Miss Fortune', 'Xayah'];['Sett', 'Jarvan IV', 'Cassiopeia', 'Ashe', 'Braum'];['Mordekaiser', 'Shyvana', 'Karma', 'Aphelios', 'Thresh'];['TH', 'Sorn', 'Pake', 'Divkid', 'Bie'];['Coated', 'DNK', 'Hani', 'Celebrity', 'Venus']
VCS/2020_Season/Spring_Season;2020-02-15;10.2;Team Secret (Vietnamese Team);EVOS Esports;EVOS Esports;['Irelia', 'Cassiopeia', 'Akali', 'Leona', 'Nautilus'];['Olaf', 'Elise', 'Sett', 'Qiyana', 'Lee Sin'];"['Ornn', ""Rek'Sai"", 'Rumble', 'Aphelios', 'Thresh']";['Vladimir', 'Jarvan IV', 'Syndra', 'Miss Fortune', 'Blitzcrank'];['Coated', 'DNK', 'Hani', 'Celebrity', 'Venus'];['TH', 'Sorn', 'Pake', 'Divkid', 'Bie']
VCS/2020_Season/Spring_Season;2020-02-15;10.2;EVOS Esports;Team Secret (Vietnamese Team);Team Secret (Vietnamese Team);"['Olaf', 'Elise', 'Aphelios', 'Lee Sin', ""Rek'Sai""]";['Irelia', 'Cassiopeia', 'Jarvan IV', 'Ryze', 'Gragas'];['Sett', 'Sejuani', 'Orianna', 'Xayah', 'Rakan'];['Akali', 'Qiyana', 'Pantheon', 'Syndra', 'Thresh'];['TH', 'Sorn', 'Pake', 'Divkid', 'Bie'];['Coated', 'DNK', 'Hani', 'Celebrity', 'Venus']
VCS/2020_Season/Spring_Season;2020-02-14;10.2;V Gaming Adonis;GAM Esports;GAM Esports;['Elise', 'Lee Sin', 'Akali', 'Qiyana', 'Leona'];['Jarvan IV', 'Gangplank', 'Sett', 'Olaf', 'Yasuo'];['Mordekaiser', 'Graves', 'Soraka', 'Aphelios', 'Nautilus'];"['Aatrox', ""Rek'Sai"", 'Syndra', 'Miss Fortune', 'Shen']";['CHP', 'PHT', 'Django', 'Vit (Lê Hoài An)', 'Scary (Nguyễn Hải Hà)'];['Kiaya', 'Levi', 'Dia1', 'Easylove', 'Palette']
VCS/2020_Season/Spring_Season;2020-02-14;10.2;GAM Esports;V Gaming Adonis;GAM Esports;"['Xayah', 'Gangplank', 'Jarvan IV', ""Rek'Sai"", 'Olaf']";['Akali', 'Lucian', 'Elise', 'Lee Sin', 'Nidalee'];['Sett', 'Sylas', 'Pantheon', 'Aphelios', 'Braum'];['Ornn', 'Sejuani', 'Vayne', 'Cassiopeia', 'Morgana'];['Kiaya', 'Levi', 'Dia1', 'Blazes', 'Palette'];['CHP', 'Scary (Nguyễn Hải Hà)', 'PHT', 'Vit (Lê Hoài An)', 'BioB']
VCS/2020_Season/Spring_Season;2020-02-14;10.2;FTV Esports;CERBERUS Esports (Vietnamese Team);CERBERUS Esports (Vietnamese Team);['Elise', 'Renekton', 'Sett', 'Cassiopeia', 'Zoe'];['Rumble', 'Akali', 'Lucian', 'Qiyana', 'Nocturne'];"['Gangplank', ""Rek'Sai"", 'Ryze', 'Xayah', 'Rakan']";['Mordekaiser', 'Jarvan IV', 'Orianna', 'Aphelios', 'Thresh'];['Rika (Vũ Tuấn Mạnh)', 'Potm', 'Victory', 'Police (Huỳnh Thiếc Tuấn)', 'Kuroko (Trần Tuấn Anh)'];['LL (Ngô Minh Quân)', 'Xuhao', 'Yado', 'Artemis (Trần Quốc Hưng)', 'Ronop']
VCS/2020_Season/Spring_Season;2020-02-14;10.2;CERBERUS Esports (Vietnamese Team);FTV Esports;CERBERUS Esports (Vietnamese Team);['Rumble', 'Gragas', 'Lucian', 'Miss Fortune', 'Gangplank'];['Elise', 'Sett', 'Akali', 'Renekton', 'Cassiopeia'];"['Mordekaiser', ""Rek'Sai"", 'Zoe', 'Aphelios', 'Thresh']";['Nocturne', 'Jarvan IV', 'Aatrox', 'Syndra', 'Leona'];['LL (Ngô Minh Quân)', 'Xuhao', 'Yado', 'Artemis (Trần Quốc Hưng)', 'Ronop'];['Rika (Vũ Tuấn Mạnh)', 'Potm', 'Victory', 'Police (Huỳnh Thiếc Tuấn)', 'Kuroko (Trần Tuấn Anh)']
VCS/2020_Season/Spring_Season;2020-02-09;10.2;Dashing Buffalo;FTV Esports;Dashing Buffalo;['Gragas', 'Elise', 'Lucian', 'Ryze', 'Cassiopeia'];['Sett', 'Irelia', 'Karma', 'Braum', 'Leona'];['Akali', 'Jarvan IV', 'Rumble', 'Aphelios', 'Tahm Kench'];['Ornn', 'Olaf', 'Jayce', 'Xayah', 'Thresh'];['Pun', 'Dk', 'Naul', 'Bigkoro', 'H3'];['Rika (Vũ Tuấn Mạnh)', 'Potm', 'Victory', 'Police (Huỳnh Thiếc Tuấn)', 'Kuroko (Trần Tuấn Anh)']
VCS/2020_Season/Spring_Season;2020-02-09;10.2;FTV Esports;Dashing Buffalo;Dashing Buffalo;['Sett', 'Irelia', 'Karma', 'Leona', 'Thresh'];['Lucian', 'Akali', 'Gragas', 'Tahm Kench', 'Blitzcrank'];['Gangplank', 'Lee Sin', 'Rumble', 'Aphelios', 'Pyke'];"['Ornn', ""Rek'Sai"", 'Ryze', 'Senna', 'Braum']";['Rika (Vũ Tuấn Mạnh)', 'Potm', 'Victory', 'Police (Huỳnh Thiếc Tuấn)', 'Kuroko (Trần Tuấn Anh)'];['Pun', 'Dk', 'Naul', 'Bigkoro', 'H3']
VCS/2020_Season/Spring_Season;2020-02-09;10.2;Team Flash.Vietnam;GAM Esports;Team Flash.Vietnam;['Tristana', 'Elise', 'Syndra', 'Leona', 'Akali'];['Blitzcrank', 'Aphelios', 'Xayah', 'Kalista', 'Rumble'];['Sett', 'Qiyana', 'Orianna', 'Lucian', 'Braum'];['Mordekaiser', 'Jarvan IV', 'Cassiopeia', 'Miss Fortune', 'Rakan'];['Yoshino', 'Yijin', 'Kati', 'Slayder', 'CBL'];['Kiaya', 'Levi', 'Dia1', 'Blazes', 'Palette']
VCS/2020_Season/Spring_Season;2020-02-09;10.2;GAM Esports;Team Flash.Vietnam;Team Flash.Vietnam;['Blitzcrank', 'Xayah', 'Elise', 'Irelia', 'Lucian'];['Tristana', 'Sett', 'Syndra', 'Leona', 'Akali'];['Soraka', 'Lee Sin', 'Ryze', 'Aphelios', 'Yuumi'];['Kennen', 'Qiyana', 'Cassiopeia', 'Kalista', 'Braum'];['Kiaya', 'Levi', 'Dia1', 'Blazes', 'Palette'];['Yoshino', 'Yijin', 'Kati', 'Slayder', 'CBL']
VCS/2020_Season/Spring_Season;2020-02-09;10.2;Team Flash.Vietnam;GAM Esports;GAM Esports;['Tristana', 'Elise', 'Qiyana', 'Mordekaiser', 'Lucian'];['Blitzcrank', 'Aphelios', 'Xayah', 'Cassiopeia', 'Ryze'];"['Sett', ""Rek'Sai"", 'Rumble', 'Miss Fortune', 'Nautilus']";['Akali', 'Lee Sin', 'Pantheon', 'Syndra', 'Leona'];['Yoshino', 'Yijin', 'Kati', 'Slayder', 'CBL'];['Kiaya', 'Levi', 'Dia1', 'Blazes', 'Palette']
VCS/2020_Season/Spring_Season;2020-02-08;10.2;EVOS Esports;V Gaming Adonis;EVOS Esports;"['Lucian', 'Aphelios', 'Lee Sin', 'Mordekaiser', ""Rek'Sai""]";['Akali', 'Elise', 'Irelia', 'Leona', 'Nautilus'];['Sett', 'Jarvan IV', 'Cassiopeia', 'Senna', 'Braum'];['Gangplank', 'Olaf', 'Ryze', 'Xayah', 'Rakan'];['TH', 'Sorn', 'Pake', 'Divkid', 'Bie'];['CHP', 'Y1', 'PHT', 'Vit (Lê Hoài An)', 'BioB']
VCS/2020_Season/Spring_Season;2020-02-08;10.2;V Gaming Adonis;EVOS Esports;EVOS Esports;['Elise', 'Irelia', 'Akali', 'Leona', 'Braum'];['Lucian', 'Aphelios', 'Lee Sin', 'Ornn', 'Gangplank'];['Mordekaiser', 'Gragas', 'Yasuo', 'Syndra', 'Rakan'];['Sett', 'Jarvan IV', 'Orianna', 'Xayah', 'Nautilus'];['CHP', 'Y1', 'PHT', 'Vit (Lê Hoài An)', 'BioB'];['TH', 'Sorn', 'Pake', 'Divkid', 'Bie']
VCS/2020_Season/Spring_Season;2020-02-08;10.2;Lowkey Esports.Vietnam;CERBERUS Esports (Vietnamese Team);Lowkey Esports.Vietnam;['Elise', 'Gragas', 'Zoe', 'Jarvan IV', 'Mordekaiser'];['Syndra', 'Akali', 'Aphelios', 'Lucian', 'Irelia'];"['Sett', ""Rek'Sai"", 'Orianna', 'Senna', 'Braum']";['Gangplank', 'Qiyana', 'Cassiopeia', 'Miss Fortune', 'Leona'];['Hani', 'DNK', 'Artifact', 'Celebrity', 'Yin'];['YT', 'Xuhao', 'Yado', 'Artemis (Trần Quốc Hưng)', 'Ronop']
VCS/2020_Season/Spring_Season;2020-02-08;10.2;CERBERUS Esports (Vietnamese Team);Lowkey Esports.Vietnam;Lowkey Esports.Vietnam;['Syndra', 'Aphelios', 'Gragas', 'Mordekaiser', 'Ryze'];['Akali', 'Sett', 'Elise', 'Cassiopeia', 'Rumble'];"['Aatrox', ""Rek'Sai"", 'Orianna', 'Miss Fortune', 'Leona']";['Camille', 'Olaf', 'Lucian', 'Senna', 'Braum'];['YT', 'Xuhao', 'Yado', 'Artemis (Trần Quốc Hưng)', 'Ronop'];['Coated', 'DNK', 'Artifact', 'Celebrity', 'Yin']
VCS/2020_Season/Spring_Season;2020-02-08;10.2;Lowkey Esports.Vietnam;CERBERUS Esports (Vietnamese Team);CERBERUS Esports (Vietnamese Team);['Gragas', 'Elise', 'Sett', 'Orianna', 'Ornn'];['Syndra', 'Akali', 'Aphelios', 'Aatrox', 'Braum'];['Jayce', 'Olaf', 'Cassiopeia', 'Lucian', 'Nautilus'];"['Gangplank', ""Rek'Sai"", 'Zoe', 'Miss Fortune', 'Leona']";['Coated', 'DNK', 'Artifact', 'Celebrity', 'Venus'];['YT', 'Xuhao', 'Yado', 'Artemis (Trần Quốc Hưng)', 'Ronop']
VCS/2020_Season/Spring_Season;2020-02-07;10.2;GAM Esports;EVOS Esports;GAM Esports;['Vladimir', 'Elise', 'Akali', 'Gragas', 'Nidalee'];['Qiyana', 'Aphelios', 'Sett', 'Braum', 'Renekton'];['Ornn', 'Jarvan IV', 'Cassiopeia', 'Senna', 'Tahm Kench'];['Mordekaiser', 'Sejuani', 'Irelia', 'Miss Fortune', 'Leona'];['Kiaya', 'Levi', 'Dia1', 'Blazes', 'Palette'];['TH', 'Sorn', 'Pake', 'Divkid', 'Bie']
VCS/2020_Season/Spring_Season;2020-02-07;10.2;EVOS Esports;GAM Esports;GAM Esports;['Tristana', 'Qiyana', 'Renekton', 'Irelia', 'Cassiopeia'];['Akali', 'Jarvan IV', 'Vladimir', 'Mordekaiser', 'Rakan'];['Aatrox', 'Lee Sin', 'Syndra', 'Xayah', 'Braum'];['Sett', 'Elise', 'Lucian', 'Aphelios', 'Leona'];['TH', 'Sorn', 'Pake', 'Divkid', 'Bie'];['Kiaya', 'Levi', 'Dia1', 'Blazes', 'Palette']
VCS/2020_Season/Spring_Season;2020-02-07;10.2;CERBERUS Esports (Vietnamese Team);V Gaming Adonis;CERBERUS Esports (Vietnamese Team);['Lee Sin', 'Lucian', 'Yasuo', 'Ryze', 'Mordekaiser'];['Sett', 'Akali', 'Elise', 'Cassiopeia', 'Orianna'];['Aatrox', 'Qiyana', 'Rumble', 'Xayah', 'Leona'];['Kayle', 'Gragas', 'Irelia', 'Miss Fortune', 'Morgana'];['LL (Ngô Minh Quân)', 'Xuhao', 'Yado', 'Artemis (Trần Quốc Hưng)', 'Ronop'];['Django', 'Y1', 'PHT', 'Vit (Lê Hoài An)', 'BioB']
VCS/2020_Season/Spring_Season;2020-02-07;10.2;V Gaming Adonis;CERBERUS Esports (Vietnamese Team);V Gaming Adonis;['Sett', 'Akali', 'Irelia', 'Thresh', 'Senna'];['Lee Sin', 'Gangplank', 'Yasuo', 'Ornn', 'Syndra'];['Mordekaiser', 'Elise', 'Lucian', 'Miss Fortune', 'Leona'];['Renekton', 'Gragas', 'Cassiopeia', 'Xayah', 'Braum'];['CHP', 'Y1', 'PHT', 'Vit (Lê Hoài An)', 'BioB'];['LL (Ngô Minh Quân)', 'Xuhao', 'Yado', 'Artemis (Trần Quốc Hưng)', 'Ronop']
VCS/2020_Season/Spring_Season;2020-02-07;10.2;CERBERUS Esports (Vietnamese Team);V Gaming Adonis;CERBERUS Esports (Vietnamese Team);['Lee Sin', 'Gangplank', 'Gragas', 'Olaf', 'Nidalee'];['Sett', 'Elise', 'Lucian', 'Miss Fortune', 'Aphelios'];"['Renekton', ""Rek'Sai"", 'Akali', ""Kai'Sa"", 'Leona']";['Aatrox', 'Trundle', 'Ryze', 'Xayah', 'Braum'];['LL (Ngô Minh Quân)', 'Xuhao', 'Yado', 'Artemis (Trần Quốc Hưng)', 'Ronop'];['CHP', 'Y1', 'PHT', 'Vit (Lê Hoài An)', 'BioB']
VCS/2020_Season/Spring_Season;2020-02-02;10.1;Team Flash.Vietnam;FTV Esports;Team Flash.Vietnam;"['Gragas', 'Leona', 'Elise', ""Rek'Sai"", 'Jarvan IV']";['Lucian', 'Akali', 'Aphelios', 'Renekton', 'Orianna'];['Jayce', 'Olaf', 'Ryze', 'Xayah', 'Blitzcrank'];['Ornn', 'Lee Sin', 'Cassiopeia', 'Senna', 'Tahm Kench'];['Yoshino', 'Yijin', 'Kati', 'Slayder', 'CBL'];['Rika (Vũ Tuấn Mạnh)', 'Kuroko (Trần Tuấn Anh)', 'Victory', 'Police (Huỳnh Thiếc Tuấn)', 'Tiger (Trần Dần)']
VCS/2020_Season/Spring_Season;2020-02-02;10.1;FTV Esports;Team Flash.Vietnam;Team Flash.Vietnam;['Renekton', 'Aphelios', 'Sett', 'Elise', 'Lee Sin'];"['Lucian', 'Gragas', 'Leona', 'Cassiopeia', ""Rek'Sai""]";"['Akali', ""Kha'Zix"", 'Aatrox', 'Senna', 'Tahm Kench']";['Fiora', 'Nidalee', 'Ryze', 'Xayah', 'Blitzcrank'];['Rika (Vũ Tuấn Mạnh)', 'Kuroko (Trần Tuấn Anh)', 'Victory', 'Police (Huỳnh Thiếc Tuấn)', 'Tiger (Trần Dần)'];['Yoshino', 'Yijin', 'Kati', 'Slayder', 'CBL']
VCS/2020_Season/Spring_Season;2020-02-02;10.1;Lowkey Esports.Vietnam;Dashing Buffalo;Dashing Buffalo;['Jarvan IV', 'Cassiopeia', 'Olaf', 'Ryze', 'Ornn'];['Akali', 'Sett', 'Lucian', 'Jayce', 'Yasuo'];['Gangplank', 'Gragas', 'Viktor', 'Aphelios', 'Thresh'];['Renekton', 'Elise', 'Irelia', 'Senna', 'Braum'];['Coated', 'DNK', 'Artifact', 'Celebrity', 'Venus'];['Hasmed', 'Meliodas (Hoàng Tiến Nhật)', 'Naul', 'Bigkoro', 'H3']
VCS/2020_Season/Spring_Season;2020-02-02;10.1;Dashing Buffalo;Lowkey Esports.Vietnam;Dashing Buffalo;['Lucian', 'Aphelios', 'Olaf', 'Ryze', 'Qiyana'];['Jarvan IV', 'Leona', 'Gragas', 'Elise', 'Ornn'];['Akali', 'Lee Sin', 'Cassiopeia', 'Varus', 'Braum'];"['Sett', ""Rek'Sai"", 'LeBlanc', 'Senna', 'Tahm Kench']";['Hasmed', 'Meliodas (Hoàng Tiến Nhật)', 'Naul', 'Bigkoro', 'H3'];['Hani', 'DNK', 'Artifact', 'Celebrity', 'Venus']
VCS/2020_Season/Spring_Season;2020-02-01;10.1;FTV Esports;Lowkey Esports.Vietnam;Lowkey Esports.Vietnam;['Aphelios', 'Senna', 'Akali', 'Irelia', 'Aatrox'];['Jarvan IV', 'Sett', 'Gragas', 'Renekton', 'Ornn'];['Poppy', 'Elise', 'Gangplank', 'Lucian', 'Braum'];['Camille', 'Olaf', 'Orianna', 'Miss Fortune', 'Leona'];['Rika (Vũ Tuấn Mạnh)', 'Kuroko (Trần Tuấn Anh)', 'Victory', 'Police (Huỳnh Thiếc Tuấn)', 'Tiger (Trần Dần)'];['Coated', 'DNK', 'Artifact', 'Celebrity', 'Venus']
VCS/2020_Season/Spring_Season;2020-02-01;10.1;Lowkey Esports.Vietnam;FTV Esports;Lowkey Esports.Vietnam;['Jarvan IV', 'Gragas', 'Sett', 'Cassiopeia', 'Miss Fortune'];['Senna', 'Akali', 'Lucian', 'Renekton', 'Mordekaiser'];['Aatrox', 'Olaf', 'Ryze', 'Aphelios', 'Braum'];"['Camille', 'Elise', 'Irelia', ""Kai'Sa"", 'Leona']";['Coated', 'DNK', 'Artifact', 'Celebrity', 'Venus'];['Rika (Vũ Tuấn Mạnh)', 'Kuroko (Trần Tuấn Anh)', 'Victory', 'Police (Huỳnh Thiếc Tuấn)', 'Tiger (Trần Dần)']
